date,ville,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,age,place,descr_dispo_secu,descr_grav
6244,2666,48.8167,1.98333,0,0,5,4,6,33,0,8,0
4654,3310,48.8,1.61667,0,0,3,4,7,76,0,14,0
5404,2674,48.7167,1.9,0,0,3,4,7,88,0,14,0
5404,2674,48.7167,1.9,0,0,3,4,7,60,0,14,0
5404,2674,48.7167,1.9,4,0,3,4,7,28,0,7,0
18926,762,47.3167,5.01667,2,0,3,4,7,23,4,0,0
18926,762,47.3167,5.01667,2,0,3,4,7,19,0,0,0
18926,762,47.3167,5.01667,0,0,3,4,7,26,0,14,0
17878,762,47.3167,5.01667,1,0,3,4,7,26,0,14,0
17878,762,47.3167,5.01667,0,0,3,4,7,44,0,14,0
13762,2742,43.7167,1.38333,0,0,3,1,7,40,0,14,0
18619,832,47.2,-0.283333,1,0,3,4,7,31,0,14,0
18619,832,47.2,-0.283333,0,0,3,4,7,31,0,14,0
18619,832,47.2,-0.283333,0,0,3,4,7,46,0,14,0
15433,2487,43.4,1.28333,0,0,3,4,7,19,0,14,0
15433,2487,43.4,1.28333,0,0,3,4,7,38,0,14,0
14065,1525,48.9833,2.45,0,0,6,4,6,35,0,14,0
17759,6912,48.5833,7.75,0,0,3,4,7,22,0,14,0
17759,6912,48.5833,7.75,0,0,3,4,7,58,0,14,0
18290,6912,48.5833,7.75,0,0,3,4,7,44,0,14,0
18290,6912,48.5833,7.75,0,0,3,4,7,26,0,14,0
8986,5872,49.0,2.36667,0,0,3,4,7,64,0,14,0
8986,5872,49.0,2.36667,0,0,3,4,7,36,0,14,0
15224,4079,46.3167,-0.466667,0,0,3,4,7,37,0,14,0
15224,4079,46.3167,-0.466667,0,0,3,4,7,30,0,14,0
16322,7079,46.9667,-0.216667,0,0,3,4,7,23,0,14,0
16322,7079,46.9667,-0.216667,0,0,3,4,7,20,1,14,0
16322,7079,46.9667,-0.216667,0,0,3,4,7,64,0,14,0
6612,7118,47.85,3.96667,2,0,3,4,7,44,0,11,0
6612,7118,47.85,3.96667,0,0,3,4,7,62,0,14,0
22480,4386,48.8925,2.3444,0,0,3,4,7,54,0,7,0
22480,4386,48.8925,2.3444,0,0,3,4,7,59,0,7,0
22514,4382,48.8296,2.3267,0,0,3,1,7,50,0,7,0
22514,4382,48.8296,2.3267,0,0,3,1,7,29,0,14,0
23085,4376,48.8722,2.3124,0,0,3,4,7,35,0,14,0
23085,4376,48.8722,2.3124,0,0,3,4,7,56,0,14,0
22935,4385,48.8872,2.3075,0,0,3,4,7,46,0,7,0
22935,4385,48.8872,2.3075,0,0,3,4,7,30,0,14,0
23784,4370,48.8691,2.3473,0,0,3,1,6,51,0,7,0
23784,4370,48.8691,2.3473,0,0,3,1,6,60,0,7,0
24318,4382,48.8296,2.3267,0,0,3,4,7,58,0,14,0
24905,4382,48.8296,2.3267,0,0,3,4,7,55,0,14,0
24905,4382,48.8296,2.3267,1,0,3,4,7,31,0,14,0
19502,1076,49.0167,1.15,0,0,3,4,7,52,0,14,0
15848,2966,45.45,1.4,0,0,3,4,7,58,0,14,0
19070,2178,46.6667,-1.43333,0,0,3,4,7,22,0,14,0
19070,2178,46.6667,-1.43333,0,0,3,4,7,21,0,14,0
19070,2178,46.6667,-1.43333,0,0,3,4,7,20,0,14,0
2926,1077,48.6333,2.45,0,0,5,4,6,50,0,14,0
2926,1077,48.6333,2.45,0,0,5,4,6,34,0,14,0
5856,5482,48.6667,2.35,0,1,3,4,7,48,0,14,0
5856,5482,48.6667,2.35,0,1,3,4,7,90,0,14,0
19284,4829,48.3,3.58333,1,1,3,4,7,44,0,14,0
2623,7089,45.6833,4.63333,0,1,3,4,7,30,0,14,0
2491,6620,45.6917,4.93333,1,1,3,4,7,42,0,14,0
2491,6620,45.6917,4.93333,0,1,3,4,7,48,0,14,0
4220,5859,45.6833,5.03333,4,1,3,3,7,54,0,14,0
14655,6505,49.05,2.11667,1,1,3,4,7,44,0,14,0
14655,6505,49.05,2.11667,1,1,3,4,7,38,0,14,0
16540,5302,48.3833,0.866667,1,1,3,4,7,31,0,14,0
16540,5302,48.3833,0.866667,0,1,3,4,7,24,0,14,0
14917,7306,46.3333,6.68333,0,1,3,0,7,23,0,14,0
14917,7306,46.3333,6.68333,0,1,3,0,7,27,0,14,0
5891,5549,43.75,5.08333,0,1,3,3,7,40,0,14,0
5891,5549,43.75,5.08333,0,1,3,3,7,25,0,14,0
21105,3985,43.4167,-0.333333,1,1,5,4,6,45,0,14,0
4297,7440,45.7833,4.93333,0,1,5,4,6,78,0,14,0
4297,7440,45.7833,4.93333,0,1,5,4,6,24,0,14,0
14556,2208,43.7333,5.55,0,1,3,4,7,21,0,14,0
21082,7023,43.6333,1.7,0,1,3,4,7,82,0,14,0
21082,7023,43.6333,1.7,0,1,3,4,7,43,0,14,0
7613,7861,48.1333,-1.2,0,1,3,3,7,28,0,14,0
8341,6036,45.85,4.48333,2,1,3,4,7,48,0,4,0
8652,5859,45.6833,5.03333,0,1,3,3,7,19,0,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,20,3,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,19,2,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,19,1,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,26,1,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,10,3,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,31,0,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,12,2,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,26,0,14,0
8652,5859,45.6833,5.03333,0,1,3,3,7,23,1,14,0
8685,2364,44.55,-0.25,0,1,3,4,6,40,0,14,0
8685,2364,44.55,-0.25,0,1,3,4,6,46,0,14,0
7974,6051,44.9,-0.066667,0,1,3,4,7,34,0,14,0
7974,6051,44.9,-0.066667,0,1,3,4,7,22,0,14,0
7389,1192,44.8333,-0.533333,1,1,3,4,7,38,0,14,0
7389,1192,44.8333,-0.533333,0,1,3,4,7,28,0,14,0
8087,4476,44.8,-0.616667,1,1,3,4,7,47,0,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,42,0,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,10,2,12,0
8087,4476,44.8,-0.616667,0,1,3,4,7,7,4,12,0
8087,4476,44.8,-0.616667,0,1,3,4,7,44,1,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,5,3,12,0
8087,4476,44.8,-0.616667,0,1,3,4,7,46,1,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,44,0,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,17,4,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,16,2,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,14,6,14,0
8087,4476,44.8,-0.616667,0,1,3,4,7,12,3,14,0
6818,2921,44.8667,-0.533333,1,1,3,1,7,31,0,14,0
6818,2921,44.8667,-0.533333,0,1,3,1,7,23,0,14,0
9583,1100,44.8167,-0.45,0,1,3,4,7,91,0,14,0
11820,6447,44.9,-0.733333,0,1,3,4,7,47,0,14,0
13704,5780,44.9917,-0.441667,0,1,3,4,7,28,0,14,0
15471,244,44.7333,-0.683333,0,1,3,4,7,38,1,14,0
15471,244,44.7333,-0.683333,0,1,3,4,7,33,2,14,0
15471,244,44.7333,-0.683333,0,1,3,4,7,68,0,14,0
15471,244,44.7333,-0.683333,0,1,3,4,7,40,1,14,0
15471,244,44.7333,-0.683333,0,1,3,4,7,34,0,14,0
17261,2389,44.7,-1.03333,0,1,4,3,6,30,0,14,0
17261,2389,44.7,-1.03333,0,1,4,3,6,28,0,14,0
16455,7241,46.3833,4.5,1,1,4,4,6,34,0,14,0
16455,7241,46.3833,4.5,0,1,4,4,6,27,0,14,0
18236,3989,46.3667,4.58333,0,1,7,4,7,64,0,14,0
15647,2201,43.1,5.88333,1,1,3,4,7,46,0,14,0
15647,2201,43.1,5.88333,0,1,3,4,7,48,0,14,0
19724,2970,42.5459,9.41723,0,1,3,4,7,77,0,14,0
19724,2970,42.5459,9.41723,0,1,3,4,7,36,0,14,0
11111,2231,48.55,-1.95,0,1,3,4,7,39,0,14,0
14257,1662,48.3,-1.71667,0,1,3,4,7,44,0,14,0
14257,1662,48.3,-1.71667,6,1,3,4,7,56,0,11,0
12851,1960,45.9,4.36667,0,1,3,4,7,31,0,14,0
13821,7495,45.6833,4.88333,0,1,3,4,7,23,0,14,0
13821,7495,45.6833,4.88333,0,1,3,4,7,75,0,14,0
18521,6147,48.7,-0.316667,0,1,3,4,7,49,0,14,0
18521,6147,48.7,-0.316667,0,1,3,4,7,26,0,14,0
18810,4302,43.95,-0.766667,0,1,3,3,7,36,0,14,0
18810,4302,43.95,-0.766667,0,1,3,3,7,32,0,14,0
17007,2969,43.1833,2.78333,1,1,3,4,7,43,0,14,0
17007,2969,43.1833,2.78333,0,1,3,4,7,46,0,14,0
17007,2969,43.1833,2.78333,0,1,3,4,7,37,0,14,0
3495,4462,46.0333,4.11667,0,1,3,4,6,69,0,14,0
3495,4462,46.0333,4.11667,0,1,3,4,6,52,0,14,0
14728,8013,49.3589,6.18862,0,1,3,4,7,52,0,14,0
21184,3132,49.3667,6.18333,0,1,3,4,6,47,0,14,0
11110,5436,44.7,4.78333,0,1,3,4,7,57,0,14,0
11110,5436,44.7,4.78333,0,1,3,4,7,48,0,14,0
11110,5436,44.7,4.78333,0,1,3,4,7,52,0,14,0
11170,2086,44.4,4.75,0,1,3,4,7,85,0,14,0
11170,2086,44.4,4.75,1,1,3,4,7,39,0,14,0
9815,5841,45.1667,4.86667,0,1,3,3,7,27,0,14,0
9815,5841,45.1667,4.86667,4,1,3,3,7,41,0,14,0
11232,5436,44.7,4.78333,0,1,3,3,7,32,0,14,0
11232,5436,44.7,4.78333,0,1,3,3,7,20,0,14,0
11232,5436,44.7,4.78333,0,1,3,3,7,27,0,14,0
22891,4537,49.5167,2.95,0,1,3,3,6,25,0,14,0
22891,4537,49.5167,2.95,0,1,3,3,6,58,0,14,0
23647,99,49.3667,2.43333,0,1,3,3,7,26,0,14,0
21279,6424,43.4778,0.343056,0,1,5,0,6,20,0,14,0
21279,6424,43.4778,0.343056,0,1,5,0,6,47,0,14,0
17819,4276,42.4167,1.98333,0,1,3,0,7,21,0,14,0
56,1620,48.65,2.38333,0,1,5,3,8,36,0,14,0
56,1620,48.65,2.38333,0,1,5,3,8,34,0,14,0
343,2482,48.5667,2.5,0,1,3,4,7,29,0,7,0
2217,3848,48.6667,2.35,0,1,3,4,7,34,0,14,0
2217,3848,48.6667,2.35,0,1,3,4,7,33,1,14,0
2217,3848,48.6667,2.35,0,1,3,4,7,2,2,12,0
2217,3848,48.6667,2.35,0,1,3,4,7,32,0,14,0
2217,3848,48.6667,2.35,0,1,3,4,7,23,0,14,0
7811,2832,48.6,2.41667,0,1,3,4,7,28,0,14,0
7811,2832,48.6,2.41667,0,1,3,4,7,65,0,14,0
9079,3294,48.7333,2.28333,0,1,3,4,7,28,0,14,0
9079,3294,48.7333,2.28333,1,1,3,4,7,45,0,14,0
23317,1794,49.2,0.5,0,1,3,4,7,69,0,14,0
23317,1794,49.2,0.5,0,1,3,4,7,55,0,14,0
18143,1858,49.4167,6.33333,0,1,5,4,6,29,0,14,0
18143,1858,49.4167,6.33333,0,1,5,4,6,43,0,14,0
18143,1858,49.4167,6.33333,0,1,5,4,6,63,0,14,0
22190,5139,44.5,-0.283333,0,1,3,4,7,27,0,14,0
12422,276,47.6162,5.51417,0,1,3,0,7,27,0,14,0
12422,276,47.6162,5.51417,0,1,3,0,7,58,0,14,0
19854,1908,48.6,7.6,1,1,3,4,7,39,0,14,0
1486,4149,50.4167,2.98333,0,1,3,1,7,48,0,14,0
1486,4149,50.4167,2.98333,0,1,3,1,7,45,0,14,0
3754,7550,50.5,2.63333,0,1,3,3,7,40,0,14,0
22235,6218,42.5833,2.86667,0,1,3,4,7,47,0,14,0
23333,4461,42.6833,2.88333,0,1,3,4,7,56,0,14,0
20945,6502,48.3,0.05,0,1,3,4,7,61,0,14,0
23101,3938,47.9,0.25,0,1,5,0,6,44,0,14,0
8720,6106,48.9,2.08333,0,1,3,4,7,72,0,14,0
8720,6106,48.9,2.08333,0,1,3,4,7,74,3,14,0
8720,6106,48.9,2.08333,0,1,3,4,7,71,0,14,0
8720,6106,48.9,2.08333,0,1,3,4,7,50,0,14,0
8720,6106,48.9,2.08333,0,1,3,4,7,50,0,14,0
2954,6727,49.0333,2.8,0,1,3,4,6,61,0,14,0
2954,6727,49.0333,2.8,0,1,3,4,6,40,0,14,0
2987,2526,49.0167,2.6,0,1,0,4,8,55,0,14,0
2987,2526,49.0167,2.6,1,1,0,4,8,43,0,14,0
3603,925,48.8167,2.61667,0,1,3,0,7,37,0,14,0
3731,539,48.9,2.8,0,1,3,3,7,22,0,14,0
3731,539,48.9,2.8,0,1,3,3,7,40,0,14,0
2369,3533,48.9833,2.61667,1,1,6,4,6,40,0,14,0
19847,6566,48.55,1.58333,0,1,3,4,7,39,0,14,0
23374,6168,45.0667,4.05,0,1,3,3,7,42,0,14,0
23374,6168,45.0667,4.05,0,1,3,3,7,58,0,14,0
23374,6168,45.0667,4.05,0,1,3,3,7,23,0,14,0
11155,483,49.6509,2.04917,0,1,3,4,7,25,0,14,0
17529,7138,43.1167,5.93333,0,1,3,4,7,46,0,14,0
18004,7138,43.1167,5.93333,0,1,3,4,7,35,0,14,0
18004,7138,43.1167,5.93333,0,1,3,4,7,28,0,14,0
22914,1485,48.1667,5.0,0,1,3,0,7,29,0,14,0
22914,1485,48.1667,5.0,1,1,3,0,7,38,0,14,0
4120,4129,49.1167,0.05,0,1,3,3,7,31,0,14,0
24036,1513,48.2,6.43333,0,1,3,4,7,20,0,14,0
22562,6709,48.5167,-4.15,0,1,6,4,7,28,0,14,0
23845,4944,47.9667,-3.53333,0,1,3,4,7,44,0,14,0
23845,4944,47.9667,-3.53333,0,1,3,4,7,26,0,14,0
23913,5297,43.9167,5.48333,0,1,3,4,7,52,0,14,0
8864,4019,49.3167,-1.53333,0,1,3,4,7,79,0,14,0
8864,4019,49.3167,-1.53333,0,1,3,4,7,24,0,14,0
9944,6316,49.1167,-1.08333,0,1,3,4,7,22,0,14,0
9944,6316,49.1167,-1.08333,0,1,3,4,7,76,0,14,0
15327,2652,48.9333,-1.38333,0,1,3,4,7,53,0,14,0
15327,2652,48.9333,-1.38333,0,1,3,4,7,50,0,14,0
15327,2652,48.9333,-1.38333,0,1,3,4,7,6,2,12,0
15327,2652,48.9333,-1.38333,0,1,3,4,7,9,3,14,0
18595,1588,49.0667,-1.48333,0,1,7,4,7,51,0,14,0
18595,1588,49.0667,-1.48333,0,1,7,4,7,57,0,14,0
20631,576,49.05,-1.43333,0,1,3,4,7,21,0,14,0
20631,576,49.05,-1.43333,0,1,3,4,7,23,0,14,0
24353,7752,44.0,2.03333,0,1,3,3,7,24,0,14,0
10625,1057,46.1833,6.23333,2,0,3,4,7,24,0,11,3
15478,5647,43.0934,5.83945,2,0,3,4,7,44,0,11,3
18619,832,47.2,-0.283333,0,0,3,4,7,25,0,14,3
4220,5859,45.6833,5.03333,0,1,3,3,7,50,0,14,3
5336,6671,45.85,4.53333,0,1,3,4,7,83,0,14,3
21105,3985,43.4167,-0.333333,0,1,5,4,6,19,0,14,3
8685,2364,44.55,-0.25,0,1,3,4,6,87,0,8,3
17261,2389,44.7,-1.03333,0,1,4,3,6,83,0,14,3
18236,3989,46.3667,4.58333,0,1,7,4,7,47,0,14,3
14257,1662,48.3,-1.71667,6,1,3,4,7,61,0,11,3
12851,1960,45.9,4.36667,2,1,3,4,7,26,0,11,3
17007,2969,43.1833,2.78333,0,1,3,4,7,79,0,14,3
15669,3712,43.3667,1.81667,0,1,3,4,7,13,1,14,3
22891,4537,49.5167,2.95,0,1,3,3,6,36,0,14,3
2954,6727,49.0333,2.8,0,1,3,4,6,55,0,14,3
2987,2526,49.0167,2.6,0,1,0,4,8,27,0,14,3
23845,4944,47.9667,-3.53333,2,1,3,4,7,21,0,11,3
18883,5130,46.5833,-1.31667,0,1,3,3,7,21,0,14,2
18883,5130,46.5833,-1.31667,0,1,3,3,7,31,0,14,2
5218,760,46.4833,3.98333,6,0,3,4,7,64,0,4,2
9291,5851,45.5,5.71667,2,0,3,4,7,16,0,4,2
7406,3668,46.6667,4.36667,0,0,3,4,7,16,9,0,2
14366,7665,47.35,6.76667,2,0,3,4,7,15,0,11,2
14366,7665,47.35,6.76667,2,0,3,4,7,18,0,11,2
13703,1633,41.8714,8.96362,0,0,3,4,7,39,0,14,2
11965,1633,41.8714,8.96362,2,0,3,4,7,20,0,11,2
15567,8026,41.7495,9.17056,0,0,3,4,7,49,0,14,2
15567,8026,41.7495,9.17056,0,0,3,4,7,33,0,14,2
9872,6593,43.8833,-0.516667,2,0,3,4,7,16,0,11,2
11662,2836,44.0333,-1.25,6,0,3,4,7,24,0,11,2
11662,2836,44.0333,-1.25,6,0,3,4,7,22,0,11,2
9325,952,48.1833,6.45,0,0,3,1,7,32,0,14,2
9325,952,48.1833,6.45,0,0,3,1,7,45,0,14,2
15113,1345,49.5667,2.21667,0,0,3,4,7,27,0,14,2
15113,1345,49.5667,2.21667,0,0,3,4,7,42,0,14,2
4867,2519,48.0,0.2,2,0,3,4,7,30,0,11,2
15478,5647,43.0934,5.83945,0,0,3,4,7,60,0,14,2
14710,7138,43.1167,5.93333,2,0,3,4,7,17,0,11,2
16972,5647,43.0934,5.83945,2,0,3,4,7,27,0,11,2
3506,483,49.6509,2.04917,2,0,3,4,7,18,0,11,2
10711,2623,45.2,5.86667,2,0,3,4,7,19,0,11,2
11444,5054,45.3333,5.48333,6,0,3,4,7,45,0,4,2
16673,2450,48.0667,-0.766667,0,0,3,4,7,21,0,7,2
13622,4078,43.8333,4.35,0,0,3,4,7,75,0,14,2
13622,4078,43.8333,4.35,0,0,3,4,7,56,1,14,2
13622,4078,43.8333,4.35,0,0,3,4,7,55,0,14,2
14439,4078,43.8333,4.35,0,0,3,4,7,50,0,14,2
11324,5039,49.25,4.03333,0,0,3,4,7,40,0,14,2
4452,383,49.3833,2.58333,0,0,5,4,6,21,0,14,2
4452,383,49.3833,2.58333,0,0,5,4,6,27,0,14,2
9013,3979,43.1833,3.0,2,0,3,4,7,34,0,11,2
3901,476,48.9833,2.1,2,0,3,4,7,36,0,11,2
3434,7543,48.9667,1.98333,0,0,3,4,7,27,0,14,2
13925,4220,50.15,1.96667,0,0,3,4,7,46,0,14,2
15831,1889,47.9167,1.81667,2,0,3,4,7,15,1,11,2
12588,3672,46.75,4.45,2,0,3,4,7,15,0,11,2
6292,3772,43.6,3.88333,2,0,3,4,7,29,0,11,2
19148,4159,49.5833,3.0,2,0,3,4,7,19,0,11,2
6244,2666,48.8167,1.98333,2,0,5,4,6,25,0,11,2
4654,3310,48.8,1.61667,0,0,3,4,7,22,0,14,2
4654,3310,48.8,1.61667,0,0,3,4,7,75,0,14,2
17878,762,47.3167,5.01667,1,0,3,4,7,27,0,14,2
13762,2742,43.7167,1.38333,0,0,3,1,7,29,0,8,2
13762,2742,43.7167,1.38333,0,0,3,1,7,24,0,14,2
15396,205,43.5167,1.5,0,0,3,4,7,41,0,8,2
15433,2487,43.4,1.28333,2,0,3,4,7,28,0,11,2
14065,1525,48.9833,2.45,0,0,6,4,6,53,0,14,2
15224,4079,46.3167,-0.466667,2,0,3,4,7,28,0,11,2
12057,7699,45.6167,5.15,0,0,3,4,7,40,0,14,2
6612,7118,47.85,3.96667,2,0,3,4,7,34,0,11,2
23085,4376,48.8722,2.3124,0,0,3,4,7,63,0,14,2
24318,4382,48.8296,2.3267,2,0,3,4,7,24,0,11,2
19284,4829,48.3,3.58333,0,1,3,4,7,31,0,14,2
19284,4829,48.3,3.58333,0,1,3,4,7,34,1,14,2
19284,4829,48.3,3.58333,0,1,3,4,7,36,0,14,2
2623,7089,45.6833,4.63333,0,1,3,4,7,20,0,14,2
4220,5859,45.6833,5.03333,0,1,3,3,7,21,0,14,2
16540,5302,48.3833,0.866667,0,1,3,4,7,39,0,14,2
5891,5549,43.75,5.08333,0,1,3,3,7,82,0,14,2
14556,2208,43.7333,5.55,0,1,3,4,7,51,0,14,2
14556,2208,43.7333,5.55,0,1,3,4,7,30,0,14,2
7613,7861,48.1333,-1.2,0,1,3,3,7,21,0,14,2
7613,7861,48.1333,-1.2,0,1,3,3,7,19,0,14,2
8341,6036,45.85,4.48333,2,1,3,4,7,30,0,11,2
8652,5859,45.6833,5.03333,0,1,3,3,7,26,0,14,2
8652,5859,45.6833,5.03333,0,1,3,3,7,46,0,14,2
7974,6051,44.9,-0.066667,2,1,3,4,7,18,0,11,2
9583,1100,44.8167,-0.45,6,1,3,4,7,75,0,4,2
11820,6447,44.9,-0.733333,0,1,3,4,7,62,0,14,2
11820,6447,44.9,-0.733333,0,1,3,4,7,33,0,14,2
18236,3989,46.3667,4.58333,0,1,7,4,7,52,0,14,2
15647,2201,43.1,5.88333,0,1,3,4,7,48,0,14,2
19724,2970,42.5459,9.41723,2,1,3,4,7,48,0,11,2
11111,2231,48.55,-1.95,0,1,3,4,7,41,0,14,2
18810,4302,43.95,-0.766667,2,1,3,3,7,19,0,3,2
21463,5615,46.7333,4.85,0,1,3,4,7,24,0,8,2
21463,5615,46.7333,4.85,0,1,3,4,7,47,0,14,2
21463,5615,46.7333,4.85,2,1,3,4,7,45,0,11,2
15669,3712,43.3667,1.81667,0,1,3,4,7,21,0,14,2
15669,3712,43.3667,1.81667,0,1,3,4,7,74,0,14,2
21184,3132,49.3667,6.18333,2,1,3,4,6,22,0,11,2
21184,3132,49.3667,6.18333,2,1,3,4,6,23,0,11,2
9815,5841,45.1667,4.86667,0,1,3,3,7,40,0,8,2
11232,5436,44.7,4.78333,2,1,3,3,7,47,0,11,2
23647,99,49.3667,2.43333,0,1,3,3,7,51,0,14,2
23647,99,49.3667,2.43333,0,1,3,3,7,20,0,14,2
17819,4276,42.4167,1.98333,6,1,3,0,7,27,0,4,2
343,2482,48.5667,2.5,0,1,3,4,7,40,0,7,2
343,2482,48.5667,2.5,0,1,3,4,7,55,0,7,2
23317,1794,49.2,0.5,0,1,3,4,7,56,0,14,2
18143,1858,49.4167,6.33333,0,1,5,4,6,62,0,14,2
22190,5139,44.5,-0.283333,0,1,3,4,7,35,0,14,2
22190,5139,44.5,-0.283333,0,1,3,4,7,75,0,14,2
19854,1908,48.6,7.6,0,1,3,4,7,34,0,14,2
3754,7550,50.5,2.63333,0,1,3,3,7,26,0,14,2
22235,6218,42.5833,2.86667,0,1,3,4,7,38,0,14,2
22235,6218,42.5833,2.86667,0,1,3,4,7,42,0,14,2
24416,3938,47.9,0.25,0,1,3,4,6,57,0,14,2
7492,4243,48.9167,1.98333,0,1,3,4,7,43,0,14,2
2954,6727,49.0333,2.8,0,1,3,4,6,40,0,14,2
3603,925,48.8167,2.61667,0,1,3,0,7,39,1,14,2
3603,925,48.8167,2.61667,0,1,3,0,7,34,0,14,2
3731,539,48.9,2.8,2,1,3,3,7,18,0,11,2
2369,3533,48.9833,2.61667,0,1,6,4,6,48,0,14,2
2369,3533,48.9833,2.61667,0,1,6,4,6,62,1,14,2
19847,6566,48.55,1.58333,0,1,3,4,7,46,0,14,2
23374,6168,45.0667,4.05,0,1,3,3,7,20,0,14,2
23374,6168,45.0667,4.05,0,1,3,3,7,43,0,14,2
23388,5144,43.3,6.08333,0,1,3,0,7,77,0,14,2
23388,5144,43.3,6.08333,0,1,3,0,7,41,0,14,2
23388,5144,43.3,6.08333,0,1,3,0,7,51,0,14,2
22914,1485,48.1667,5.0,0,1,3,0,7,30,0,14,2
23266,7505,48.0667,5.18333,0,1,3,4,7,46,0,14,2
23266,7505,48.0667,5.18333,0,1,3,4,7,52,0,14,2
23266,7505,48.0667,5.18333,0,1,3,4,7,60,0,14,2
4120,4129,49.1167,0.05,0,1,3,3,7,37,0,14,2
4120,4129,49.1167,0.05,0,1,3,3,7,28,0,14,2
4120,4129,49.1167,0.05,0,1,3,3,7,40,0,14,2
24036,1513,48.2,6.43333,0,1,3,4,7,52,0,14,2
22562,6709,48.5167,-4.15,0,1,6,4,7,34,0,14,2
23845,4944,47.9667,-3.53333,2,1,3,4,7,21,0,11,2
23913,5297,43.9167,5.48333,0,1,3,4,7,54,0,8,2
8864,4019,49.3167,-1.53333,0,1,3,4,7,76,0,14,2
8947,6132,49.1,-1.16667,0,1,4,4,6,51,0,14,2
9944,6316,49.1167,-1.08333,0,1,3,4,7,10,2,14,2
9944,6316,49.1167,-1.08333,0,1,3,4,7,39,1,14,2
9944,6316,49.1167,-1.08333,0,1,3,4,7,12,3,14,2
15327,2652,48.9333,-1.38333,0,1,3,4,7,37,0,14,2
18595,1588,49.0667,-1.48333,2,1,7,4,7,23,0,11,2
16098,3484,50.1,1.71667,0,1,3,4,7,43,0,14,1
6333,6434,48.5833,2.11667,0,1,3,3,7,41,0,14,1
6333,6434,48.5833,2.11667,0,1,3,3,7,44,0,14,1
6333,6434,48.5833,2.11667,0,1,3,3,7,58,0,7,1
5218,760,46.4833,3.98333,0,0,3,4,7,45,0,14,1
5218,760,46.4833,3.98333,0,0,3,4,7,41,0,14,1
9291,5851,45.5,5.71667,0,0,3,4,7,39,0,14,1
9291,5851,45.5,5.71667,0,0,3,4,7,19,0,14,1
7406,3668,46.6667,4.36667,0,0,3,4,7,16,9,0,1
635,2951,48.8667,2.11667,0,0,3,4,7,28,0,14,1
635,2951,48.8667,2.11667,0,0,3,4,7,67,0,14,1
635,2951,48.8667,2.11667,0,0,3,4,7,69,1,14,1
1541,7755,48.95,2.0,0,0,5,4,6,81,0,14,1
1541,7755,48.95,2.0,0,0,5,4,6,35,1,14,1
1541,7755,48.95,2.0,0,0,5,4,6,40,0,14,1
4611,5874,48.5167,-2.78333,0,0,3,4,7,48,0,14,1
4611,5874,48.5167,-2.78333,0,0,3,4,7,14,1,14,1
13885,7602,43.3833,0.05,2,0,3,4,7,19,0,11,1
11434,5900,44.0833,4.08333,0,0,3,4,7,51,1,14,1
11434,5900,44.0833,4.08333,0,0,3,4,7,33,0,14,1
9267,6132,43.6833,4.43333,0,0,3,4,7,31,0,14,1
3891,3647,44.0167,1.35,2,0,3,4,7,27,1,11,1
3891,3647,44.0167,1.35,2,0,3,4,7,23,0,11,1
18057,4381,48.8283,2.3627,2,0,3,4,2,24,0,11,1
18057,4381,48.8283,2.3627,2,0,3,4,2,47,0,11,1
18304,4386,48.8925,2.3444,0,0,3,4,7,65,0,7,1
19104,4388,48.8632,2.4001,2,0,3,1,7,17,0,11,1
14366,7665,47.35,6.76667,2,0,3,4,7,16,0,11,1
13703,1633,41.8714,8.96362,0,0,3,4,7,31,0,14,1
13703,1633,41.8714,8.96362,0,0,3,4,7,48,0,14,1
15567,8026,41.7495,9.17056,0,0,3,4,7,19,0,8,1
9992,6247,49.1333,6.2,0,0,6,4,6,29,0,14,1
9992,6247,49.1333,6.2,0,0,6,4,6,44,0,14,1
9872,6593,43.8833,-0.516667,2,0,3,4,7,24,0,11,1
10625,1057,46.1833,6.23333,0,0,3,4,7,29,0,14,1
150,3261,43.3006,5.4004,2,0,3,1,7,17,1,11,1
150,3261,43.3006,5.4004,2,0,3,1,7,18,0,11,1
13217,6200,43.3833,-1.66667,0,0,6,4,6,40,0,14,1
13217,6200,43.3833,-1.66667,0,0,6,4,6,38,0,14,1
15418,1983,43.3,-0.383333,0,0,3,4,7,47,0,14,1
3318,3260,43.2449,5.3993,2,0,3,4,7,40,0,11,1
8265,1631,48.9833,2.35,2,0,3,4,7,33,0,11,1
